,objectId,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3
262,0LhYIEMubb,HR,43500,Šuplja Lipa,Bjelovarsko-Bilogorska,01,,,Daruvar
263,WbBhvFwcxl,HR,43500,Koreničani,Bjelovarsko-Bilogorska,01,,,Daruvar
264,E9C3uAlSne,HR,43500,Donje Cjepidlake,Bjelovarsko-Bilogorska,01,,,Daruvar
265,n9Y54Sek9Y,HR,43500,Removac,Bjelovarsko-Bilogorska,01,,,Daruvar
266,GU20HF0wBJ,HR,43500,Kaštel Dežanovački,Bjelovarsko-Bilogorska,01,,,Daruvar
267,gRwLIuZg7F,HR,43500,Puklica,Bjelovarsko-Bilogorska,01,,,Daruvar
268,QlGmhTnoGF,HR,43500,Markovac,Bjelovarsko-Bilogorska,01,,,Daruvar
269,HZsoUTMVwa,HR,43500,Sirač,Bjelovarsko-Bilogorska,01,,,Daruvar
270,SMgBLbj9nH,HR,43500,Veliki Miletinac,Bjelovarsko-Bilogorska,01,,,Daruvar
271,vN4J7PbXYU,HR,43500,Bijela,Bjelovarsko-Bilogorska,01,,,Daruvar
272,yuDlCEOJ0f,HR,43500,Mala Babina Gora,Bjelovarsko-Bilogorska,01,,,Daruvar
273,5gucHkRtGf,HR,43500,Donji Borki,Bjelovarsko-Bilogorska,01,,,Daruvar
274,TzX4EkXdrK,HR,43500,Goveđe Polje,Bjelovarsko-Bilogorska,01,,,Daruvar
275,ZwI2Nmtr8O,HR,43500,Veliki Bastaji,Bjelovarsko-Bilogorska,01,,,Daruvar
276,WDprTWUrr3,HR,43500,Nova Krivaja,Bjelovarsko-Bilogorska,01,,,Daruvar
277,QlIBD9DFmj,HR,43500,Drlež,Bjelovarsko-Bilogorska,01,,,Daruvar
278,ukJA8ZwCIr,HR,43500,Mali Miletinac,Bjelovarsko-Bilogorska,01,,,Daruvar
279,rYI36SwGIb,HR,43500,Borova Kosa,Bjelovarsko-Bilogorska,01,,,Daruvar
280,FQQJBtwNf5,HR,43500,Bastajski Brđani,Bjelovarsko-Bilogorska,01,,,Daruvar
281,yQ13jN94GB,HR,43500,Imsovac,Bjelovarsko-Bilogorska,01,,,Daruvar
282,5HZdFqd6mn,HR,43500,Trojeglava,Bjelovarsko-Bilogorska,01,,,Daruvar
283,Oanz9rtEKL,HR,43500,Ivanovo Polje,Bjelovarsko-Bilogorska,01,,,Daruvar
284,WH111DdsLY,HR,43500,Dežanovac,Bjelovarsko-Bilogorska,01,,,Daruvar
285,XujAWZNGkz,HR,43500,Daruvar,Bjelovarsko-Bilogorska,01,,,Daruvar
286,Kyn5q7O3Fm,HR,43500,Gornje Cjepidlake,Bjelovarsko-Bilogorska,01,,,Daruvar
287,RCguBGRx66,HR,43500,Gornji Daruvar,Bjelovarsko-Bilogorska,01,,,Daruvar
288,H7EGEmNqSs,HR,43500,Gornji Borki,Bjelovarsko-Bilogorska,01,,,Daruvar
289,SaDD1xxFwJ,HR,43500,Kreštelovac,Bjelovarsko-Bilogorska,01,,,Daruvar
290,NOHC5tU4Fk,HR,43500,Doljani,Bjelovarsko-Bilogorska,01,,,Daruvar
291,VDxiPHneHJ,HR,43500,Golubinjak,Bjelovarsko-Bilogorska,01,,,Daruvar
292,dvq2sXFbCQ,HR,43500,Donji Daruvar,Bjelovarsko-Bilogorska,01,,,Daruvar
293,hMksV62lV4,HR,43500,Đulovac,Bjelovarsko-Bilogorska,01,,,Daruvar
294,AdUMz1K3iZ,HR,43500,Brestovačka Brda,Bjelovarsko-Bilogorska,01,,,Daruvar
295,k7Y0E08rqc,HR,43500,Vrbovac,Bjelovarsko-Bilogorska,01,,,Daruvar
296,0U5Shw10tt,HR,43500,Dioš,Bjelovarsko-Bilogorska,01,,,Daruvar
297,H5lolQpmDR,HR,43500,Batinjani,Bjelovarsko-Bilogorska,01,,,Daruvar
298,Mps6vuaK6l,HR,43500,Mali Bastaji,Bjelovarsko-Bilogorska,01,,,Daruvar
299,FFufciCh1E,HR,43500,Končanica,Bjelovarsko-Bilogorska,01,,,Daruvar
300,YPdj8oK9mZ,HR,43500,Donji Sređani,Bjelovarsko-Bilogorska,01,,,Daruvar
301,ZgbXlvJoGS,HR,43500,Vukovije,Bjelovarsko-Bilogorska,01,,,Daruvar
302,wibxvLB8eA,HR,43500,Sokolovac,Bjelovarsko-Bilogorska,01,,,Daruvar
303,BTIIutZURK,HR,43500,Daruvarski Brestovac,Bjelovarsko-Bilogorska,01,,,Daruvar
304,EpHCbcfsOP,HR,43500,Miljanovac,Bjelovarsko-Bilogorska,01,,,Daruvar
305,rRQyYQkZkE,HR,43500,Daruvarski Vinogradi,Bjelovarsko-Bilogorska,01,,,Daruvar
306,N36ECQtSX9,HR,43500,Stražanac,Bjelovarsko-Bilogorska,01,,,Daruvar
307,ABHFtWVuOK,HR,43500,Dobra Kuća,Bjelovarsko-Bilogorska,01,,,Daruvar
308,uwW1MV4s1Y,HR,43500,Boriš,Bjelovarsko-Bilogorska,01,,,Daruvar
309,nc66xwDPV2,HR,43500,Škodinovac,Bjelovarsko-Bilogorska,01,,,Daruvar
310,hfVRZZetH9,HR,43500,Lipovac Majur,Bjelovarsko-Bilogorska,01,,,Daruvar
311,VNVo1B51Ur,HR,43500,Kip,Bjelovarsko-Bilogorska,01,,,Daruvar
312,LdeEiDe09S,HR,43500,Ljudevit Selo,Bjelovarsko-Bilogorska,01,,,Daruvar
313,juAzTVANGF,HR,43500,Potočani,Bjelovarsko-Bilogorska,01,,,Daruvar
314,KLQUjZqfJZ,HR,43500,Gornja Vrijeska,Bjelovarsko-Bilogorska,01,,,Daruvar
315,3YEe9ulADa,HR,43500,Katinac,Bjelovarsko-Bilogorska,01,,,Daruvar
316,HAujkXg9Ap,HR,43500,Stara Krivaja,Bjelovarsko-Bilogorska,01,,,Daruvar
317,KiaalkcVQK,HR,43500,Otkopi,Bjelovarsko-Bilogorska,01,,,Daruvar
318,LU1hjtGuq7,HR,43500,Maslenjača,Bjelovarsko-Bilogorska,01,,,Daruvar
319,ZuEayqGk6b,HR,43500,Batinjska Rijeka,Bjelovarsko-Bilogorska,01,,,Daruvar
320,WTBH0pFYnE,HR,35000,Donji Slatinik,Brodsko-Posavska,02,,,Slavonski Brod
321,Uf63tOs1au,HR,35000,Kaniža,Brodsko-Posavska,02,,,Slavonski Brod
322,R8BVLVuYl2,HR,35000,Gornja Bebrina,Brodsko-Posavska,02,,,Slavonski Brod
323,Ap9tLcC7hX,HR,35000,Klakar,Brodsko-Posavska,02,,,Slavonski Brod
324,z4nrGQLMsp,HR,35000,Dubočac,Brodsko-Posavska,02,,,Slavonski Brod
325,olmBrW0RFL,HR,35000,Crni Potok,Brodsko-Posavska,02,,,Slavonski Brod
326,N9rpQYgbOi,HR,35000,Grabarje,Brodsko-Posavska,02,,,Slavonski Brod
327,RQhzMosdCO,HR,35000,Kindrovo,Brodsko-Posavska,02,,,Slavonski Brod
328,zdz0AuEAn2,HR,35000,Podvinje,Brodsko-Posavska,02,,,Slavonski Brod
329,reRlaAPMR0,HR,35000,Rastušje,Brodsko-Posavska,02,,,Slavonski Brod
330,OMOnRdpHM2,HR,35000,Oriovčić,Brodsko-Posavska,02,,,Slavonski Brod
331,GKC6jXO3zD,HR,35000,Ježevik,Brodsko-Posavska,02,,,Slavonski Brod
332,ST6KaQxgqy,HR,35000,Zbjeg,Brodsko-Posavska,02,,,Slavonski Brod
333,gUFhtC1BKE,HR,35000,Šumeće,Brodsko-Posavska,02,,,Slavonski Brod
334,lCGYFeckq7,HR,35000,Donja Vrba,Brodsko-Posavska,02,,,Slavonski Brod
335,C7ldmfkBJJ,HR,35000,Matković Mala,Brodsko-Posavska,02,,,Slavonski Brod
336,9lqtWSNMji,HR,35000,Dubovik,Brodsko-Posavska,02,,,Slavonski Brod
337,Lqw0hLAbEK,HR,35000,Glogovica,Brodsko-Posavska,02,,,Slavonski Brod
338,NrDQYQbAoa,HR,35000,Slavonski Brod,Brodsko-Posavska,02,,,Slavonski Brod
339,mfSt9NdTrh,HR,35000,Banovci,Brodsko-Posavska,02,,,Slavonski Brod
340,Na8eJKPcaU,HR,35000,Donja Bebrina,Brodsko-Posavska,02,,,Slavonski Brod
341,pyR0w58ykO,HR,35000,Gornja Vrba,Brodsko-Posavska,02,,,Slavonski Brod
342,2Fpddo241b,HR,35000,Stupnički Kuti,Brodsko-Posavska,02,,,Slavonski Brod
343,XojeI5OV5K,HR,35000,Brodski Varoš,Brodsko-Posavska,02,,,Slavonski Brod
344,osFy6IRhRv,HR,35000,Brodski Zdenci,Brodsko-Posavska,02,,,Slavonski Brod
345,mnLN1j6T7P,HR,35000,Bebrina,Brodsko-Posavska,02,,,Slavonski Brod
346,JDxFqqJOpn,HR,35212,Trnjani,Brodsko-Posavska,02,,,Garčin
347,oaZ7cEIPSf,HR,35212,Trnjanski Kuti,Brodsko-Posavska,02,,,Garčin
348,AqCGXcqoJS,HR,35212,Selna,Brodsko-Posavska,02,,,Garčin
349,jWokaLA9di,HR,35000,Podcrkavlje,Brodsko-Posavska,02,,,Slavonski Brod
350,FUjX4xIdLR,HR,35000,Ruščica,Brodsko-Posavska,02,,,Slavonski Brod
351,CXIbbzmfdU,HR,35000,Gornji Slatinik,Brodsko-Posavska,02,,,Slavonski Brod
352,OHtU6DMgB1,HR,35212,Poljanci,Brodsko-Posavska,02,,,Garčin
353,5aI6blSHTQ,HR,35212,Korduševci,Brodsko-Posavska,02,,,Garčin
354,bC0mV2Wlas,HR,35212,Šušnjevci,Brodsko-Posavska,02,,,Garčin
355,qOFuMPhhCk,HR,35000,Vranovci,Brodsko-Posavska,02,,,Slavonski Brod
356,W6zONtsNvS,HR,35212,Klokočevik,Brodsko-Posavska,02,,,Garčin
357,FJkaXF95Id,HR,35000,Tomica,Brodsko-Posavska,02,,,Slavonski Brod
358,PR5gNU6UzU,HR,35000,Bukovlje,Brodsko-Posavska,02,,,Slavonski Brod
359,vLydaFMR40,HR,35212,Vrhovina,Brodsko-Posavska,02,,,Garčin
360,beIQ1ZDnfQ,HR,35214,Kupina,Brodsko-Posavska,02,,,Donji Andrijevci
361,jF2uI4TAAe,HR,35212,Bicko Selo,Brodsko-Posavska,02,,,Garčin
362,khk2x12z3Q,HR,35212,Oprisavci,Brodsko-Posavska,02,,,Garčin
363,RwcOFDIMsw,HR,35212,Zadubravlje,Brodsko-Posavska,02,,,Garčin
364,Dso0CWC55y,HR,35212,Garčin,Brodsko-Posavska,02,,,Garčin
365,vH6taFJDfS,HR,35214,Velika Kopanica,Brodsko-Posavska,02,,,Donji Andrijevci
366,IMcy8lmDtz,HR,35214,Sapci,Brodsko-Posavska,02,,,Donji Andrijevci
367,Mjl5HoH2PU,HR,35214,Zoljani,Brodsko-Posavska,02,,,Donji Andrijevci
368,ntYYrUhIhM,HR,35214,Mala Kopanica,Brodsko-Posavska,02,,,Donji Andrijevci
369,7uAtJVPnYY,HR,35214,Divoševci,Brodsko-Posavska,02,,,Donji Andrijevci
370,lfzJE7olp0,HR,35214,Stružani,Brodsko-Posavska,02,,,Donji Andrijevci
371,dRSvEnr5Av,HR,35214,Staro Topolje,Brodsko-Posavska,02,,,Donji Andrijevci
372,s3jC08O9Hz,HR,35214,Čajkovci,Brodsko-Posavska,02,,,Donji Andrijevci
373,DCn8Nut6Av,HR,35214,Svilaj,Brodsko-Posavska,02,,,Donji Andrijevci
374,2dT7FCDBSd,HR,35214,Sredanci,Brodsko-Posavska,02,,,Donji Andrijevci
375,nRdEhHH7Cy,HR,35214,Stari Perkovci,Brodsko-Posavska,02,,,Donji Andrijevci
376,RHAv3t4Gk3,HR,35214,Prnjavor,Brodsko-Posavska,02,,,Donji Andrijevci
377,h9aK3ma4Rv,HR,35214,Novo Topolje,Brodsko-Posavska,02,,,Donji Andrijevci
378,N33j9VTIMB,HR,35214,Vrpolje,Brodsko-Posavska,02,,,Donji Andrijevci
379,bAKvHfcKc4,HR,35214,Donji Andrijevci,Brodsko-Posavska,02,,,Donji Andrijevci
380,hIZiIUWIbm,HR,35220,Kruševica,Brodsko-Posavska,02,,,Slavonski Šamac
381,oRc58zS3sK,HR,35220,Slavonski Šamac,Brodsko-Posavska,02,,,Slavonski Šamac
382,n40AGqz3qE,HR,35214,Novi Grad,Brodsko-Posavska,02,,,Donji Andrijevci
383,k2TCNVTkER,HR,35250,Oriovac,Brodsko-Posavska,02,,,Oriovac
384,kYnF78mbzN,HR,35250,Bečic,Brodsko-Posavska,02,,,Oriovac
385,AhV9EeCb5y,HR,35250,Radovanje,Brodsko-Posavska,02,,,Oriovac
386,wNxhvxOQfv,HR,35222,Gundinci,Brodsko-Posavska,02,,,Gundinci
387,zU4NPu0gBT,HR,35250,Kujnik,Brodsko-Posavska,02,,,Oriovac
388,id56f2r8S2,HR,35250,Lužani,Brodsko-Posavska,02,,,Oriovac
389,Xb9NzakHBI,HR,35222,Sikirevci,Brodsko-Posavska,02,,,Gundinci
390,V7VoXe57x6,HR,35222,Beravci,Brodsko-Posavska,02,,,Gundinci
391,M7SuNfYVsc,HR,35250,Pričac,Brodsko-Posavska,02,,,Oriovac
392,9H7d5ENSJY,HR,35222,Jaruge,Brodsko-Posavska,02,,,Gundinci
393,L8yKrM5EHN,HR,35252,Slobodnica,Brodsko-Posavska,02,,,Sibinj
394,puC2ikxh0R,HR,35250,Ciglenik,Brodsko-Posavska,02,,,Oriovac
395,Kg8DhkLpEu,HR,35250,Slavonski Kobaš,Brodsko-Posavska,02,,,Oriovac
396,HJlXNL8A1c,HR,35252,Gornji Andrijevci,Brodsko-Posavska,02,,,Sibinj
397,vjRZYTG6rX,HR,35250,Živike,Brodsko-Posavska,02,,,Oriovac
398,W7G8Puvt5g,HR,35252,Jakačina Mala,Brodsko-Posavska,02,,,Sibinj
399,8BWaKfDyAT,HR,35250,Malino,Brodsko-Posavska,02,,,Oriovac
400,ffKnUfdHcT,HR,35252,Lovčić,Brodsko-Posavska,02,,,Sibinj
401,Z7U8YJxCLh,HR,35252,Brodski Stupnik,Brodsko-Posavska,02,,,Sibinj
402,1sQ7IdTyBv,HR,35252,Čelikovići,Brodsko-Posavska,02,,,Sibinj
403,kHymNXl2KX,HR,35252,Krajačići,Brodsko-Posavska,02,,,Sibinj
404,e8B55cWfg9,HR,35252,Sibinj,Brodsko-Posavska,02,,,Sibinj
405,jnJdRg6rn3,HR,35252,Stari Slatinik,Brodsko-Posavska,02,,,Sibinj
406,VAuYh2gbFs,HR,35252,Brčino,Brodsko-Posavska,02,,,Sibinj
407,o1VyJFeoC4,HR,35252,Brđani,Brodsko-Posavska,02,,,Sibinj
408,7iOrdYOxig,HR,35400,Ljupina,Brodsko-Posavska,02,,,Nova Gradiška
409,VLjt3efsRS,HR,35252,Završje,Brodsko-Posavska,02,,,Sibinj
410,V9THhzWpfz,HR,35252,Grgurevići,Brodsko-Posavska,02,,,Sibinj
411,O3OPAlLywV,HR,35252,Grižići,Brodsko-Posavska,02,,,Sibinj
412,kBntvlT04r,HR,35400,Kovačevac,Brodsko-Posavska,02,,,Nova Gradiška
413,hewYg15gAW,HR,35400,Nova Gradiška,Brodsko-Posavska,02,,,Nova Gradiška
414,ATliUew5KM,HR,35252,Ravan,Brodsko-Posavska,02,,,Sibinj
415,BCRnNY2MG4,HR,35400,Mašić,Brodsko-Posavska,02,,,Nova Gradiška
416,WBriKrLG4W,HR,35252,Gromačnik,Brodsko-Posavska,02,,,Sibinj
417,QGmSDjPkPG,HR,35252,Bartolovci,Brodsko-Posavska,02,,,Sibinj
418,OEzckYyBaF,HR,35400,Rešetari,Brodsko-Posavska,02,,,Nova Gradiška
419,CSAHozbp36,HR,35400,Banićevac,Brodsko-Posavska,02,,,Nova Gradiška
420,oWdzmJ2MBe,HR,35400,Šumetlica,Brodsko-Posavska,02,,,Nova Gradiška
421,YXdRlVpYZp,HR,35400,Orubica,Brodsko-Posavska,02,,,Nova Gradiška
422,7tpMJWRFr7,HR,35400,Visoka Greda,Brodsko-Posavska,02,,,Nova Gradiška
423,eWjS48epBr,HR,35400,Sinlije,Brodsko-Posavska,02,,,Nova Gradiška
424,vT01MRLbQe,HR,35400,Davor,Brodsko-Posavska,02,,,Nova Gradiška
425,P1cVT1W83U,HR,35400,Prvča,Brodsko-Posavska,02,,,Nova Gradiška
426,LBJmHfSMZ4,HR,35400,Podvrško,Brodsko-Posavska,02,,,Nova Gradiška
427,yl0wSRANeL,HR,35400,Gorice,Brodsko-Posavska,02,,,Nova Gradiška
428,wrqltljFV2,HR,35400,Opatovac,Brodsko-Posavska,02,,,Nova Gradiška
429,g6FFwThHKD,HR,35400,Savski Bok,Brodsko-Posavska,02,,,Nova Gradiška
430,8JjB4hnaIU,HR,35400,Opršinac,Brodsko-Posavska,02,,,Nova Gradiška
431,PYR357W5rM,HR,35400,Vrbje,Brodsko-Posavska,02,,,Nova Gradiška
432,DXisRlUD0k,HR,35400,Baćin Dol,Brodsko-Posavska,02,,,Nova Gradiška
433,3ou5agboLH,HR,35400,Poljane,Brodsko-Posavska,02,,,Nova Gradiška
434,apOosS9Hka,HR,35400,Sičice,Brodsko-Posavska,02,,,Nova Gradiška
435,d3BIX1g9SS,HR,35400,Donji Bogićevci,Brodsko-Posavska,02,,,Nova Gradiška
436,o3nOBmt1JB,HR,35400,Giletinci,Brodsko-Posavska,02,,,Nova Gradiška
437,mHD0yGISX4,HR,35400,Mačkovac,Brodsko-Posavska,02,,,Nova Gradiška
438,VGdDKEVE3j,HR,35400,Dragalić,Brodsko-Posavska,02,,,Nova Gradiška
439,AEj9vnwsdh,HR,35400,Bukovica,Brodsko-Posavska,02,,,Nova Gradiška
440,TIFdtplhWB,HR,35400,Golobrdac,Brodsko-Posavska,02,,,Nova Gradiška
441,dMsXGXrEqg,HR,35400,Medari,Brodsko-Posavska,02,,,Nova Gradiška
442,DplATGJneF,HR,35400,Dolina,Brodsko-Posavska,02,,,Nova Gradiška
443,yPjHw0FsfH,HR,35400,Šagovina Cernička,Brodsko-Posavska,02,,,Nova Gradiška
444,16t2oeVGTf,HR,35400,Cernik,Brodsko-Posavska,02,,,Nova Gradiška
445,maRFFE6p62,HR,35410,Gornji Lipovac,Brodsko-Posavska,02,,,Nova Kapela
446,7AcQVywojA,HR,35410,Dragovci,Brodsko-Posavska,02,,,Nova Kapela
447,8b0NgFKGhS,HR,35410,Bili Brig,Brodsko-Posavska,02,,,Nova Kapela
448,qyYKZN2Sgo,HR,35410,Donji Lipovac,Brodsko-Posavska,02,,,Nova Kapela
449,OJpwJFVYXE,HR,35410,Srednji Lipovac,Brodsko-Posavska,02,,,Nova Kapela
450,D22TsZrlps,HR,35410,Seoce,Brodsko-Posavska,02,,,Nova Kapela
451,HNwBGEK2Nc,HR,35410,Siče,Brodsko-Posavska,02,,,Nova Kapela
452,Lf7roMt9GP,HR,35420,Zapolje,Brodsko-Posavska,02,,,Staro Petrovo Selo
453,IvroxwCjZ8,HR,35410,Nova Kapela,Brodsko-Posavska,02,,,Nova Kapela
454,Y98gFkAfFB,HR,35410,Stara Kapela,Brodsko-Posavska,02,,,Nova Kapela
455,pLiWzhHx0f,HR,35420,Tisovac,Brodsko-Posavska,02,,,Staro Petrovo Selo
456,33etQy2ZFp,HR,35410,Pavlovci,Brodsko-Posavska,02,,,Nova Kapela
457,bHqDUXoXrC,HR,35410,Batrina,Brodsko-Posavska,02,,,Nova Kapela
458,POV6KdKJUV,HR,35420,Starci,Brodsko-Posavska,02,,,Staro Petrovo Selo
459,l8tUZXsv9Q,HR,35410,Magić Mala,Brodsko-Posavska,02,,,Nova Kapela
460,YXmckHdNvY,HR,35420,Gornji Crnogovci,Brodsko-Posavska,02,,,Staro Petrovo Selo
461,HYMTNUJdC1,HR,35420,Staro Petrovo Selo,Brodsko-Posavska,02,,,Staro Petrovo Selo
462,dqoQvC8b8U,HR,35420,Laze,Brodsko-Posavska,02,,,Staro Petrovo Selo
463,tMSiV6YtSt,HR,35430,Pivare,Brodsko-Posavska,02,,,Okučani
464,IznmpvXhMS,HR,35420,Vrbova,Brodsko-Posavska,02,,,Staro Petrovo Selo
465,DtFMtVlyZn,HR,35430,Smrtić,Brodsko-Posavska,02,,,Okučani
466,zNMvsiy92W,HR,35420,Vladisovo,Brodsko-Posavska,02,,,Staro Petrovo Selo
467,d7xFCjrWAu,HR,35420,Blažević Dol,Brodsko-Posavska,02,,,Staro Petrovo Selo
468,5ObQfjT2d1,HR,35420,Adžamovci,Brodsko-Posavska,02,,,Staro Petrovo Selo
469,IxZTVKi5On,HR,35420,Godinjak,Brodsko-Posavska,02,,,Staro Petrovo Selo
470,BAVaaYQoyz,HR,35420,Donji Crnogovci,Brodsko-Posavska,02,,,Staro Petrovo Selo
471,jJj0mv5qVO,HR,35430,Gornji Rogolji,Brodsko-Posavska,02,,,Okučani
472,fITo4KCaSi,HR,35420,Bodovaljci,Brodsko-Posavska,02,,,Staro Petrovo Selo
473,Y3yGGxZIGi,HR,35420,Oštri Vrh,Brodsko-Posavska,02,,,Staro Petrovo Selo
474,zVGGj9a0cA,HR,35420,Drežnik,Brodsko-Posavska,02,,,Staro Petrovo Selo
475,mrVmLFCu8G,HR,35420,Brđani,Brodsko-Posavska,02,,,Staro Petrovo Selo
476,GrhRfSObMp,HR,35420,Komarnica,Brodsko-Posavska,02,,,Staro Petrovo Selo
477,gelC12V9pw,HR,35420,Štivica,Brodsko-Posavska,02,,,Staro Petrovo Selo
478,t0woBTnt1o,HR,35420,Gunjavci,Brodsko-Posavska,02,,,Staro Petrovo Selo
479,C0g94PAJ33,HR,35430,Lađevac,Brodsko-Posavska,02,,,Okučani
480,1N42XEJlOC,HR,35430,Donji Varoš,Brodsko-Posavska,02,,,Okučani
481,C3ZBvPMpC1,HR,35430,Novi Varoš,Brodsko-Posavska,02,,,Okučani
482,Q3gt5KNe9J,HR,35430,Bijela Stijena,Brodsko-Posavska,02,,,Okučani
483,Mf1z7Z6XmD,HR,35430,Trnakovac,Brodsko-Posavska,02,,,Okučani
484,aA9d7N3s8j,HR,35430,Lještani,Brodsko-Posavska,02,,,Okučani
485,PTGRZuxCTf,HR,35430,Gornji Varoš,Brodsko-Posavska,02,,,Okučani
486,0OPjJp3gDM,HR,35430,Donji Rogolji,Brodsko-Posavska,02,,,Okučani
487,uG6dPxBkDh,HR,35430,Dubovac,Brodsko-Posavska,02,,,Okučani
488,yHLq2GLJIA,HR,35430,Benkovac,Brodsko-Posavska,02,,,Okučani
489,xHFfZ7EkMK,HR,35430,Stara Gradiška,Brodsko-Posavska,02,,,Okučani
490,kXuIZT4jMr,HR,35430,Gornji Bogićevci,Brodsko-Posavska,02,,,Okučani
491,3TVd2olCyU,HR,35430,Vrbovljani,Brodsko-Posavska,02,,,Okučani
492,7UTBtHowYp,HR,35430,Cage,Brodsko-Posavska,02,,,Okučani
493,T5t0DYx3La,HR,35430,Čaprginci,Brodsko-Posavska,02,,,Okučani
494,CbjQtyTod1,HR,35430,Trnava,Brodsko-Posavska,02,,,Okučani
495,J6FCB21u2W,HR,35430,Širinci,Brodsko-Posavska,02,,,Okučani
496,1MaauHnbYi,HR,35430,Okučani,Brodsko-Posavska,02,,,Okučani
497,M1caUPjyk1,HR,35430,Čovac,Brodsko-Posavska,02,,,Okučani
498,weAIYxVK7V,HR,35430,Žuberkovac,Brodsko-Posavska,02,,,Okučani
499,gwVfgZNLHZ,HR,35430,Gređani,Brodsko-Posavska,02,,,Okučani
500,SXR8qrR4KB,HR,35430,Bobare,Brodsko-Posavska,02,,,Okučani
501,RF4wNzlAGV,HR,35430,Kosovac,Brodsko-Posavska,02,,,Okučani
502,A7391e6yH8,HR,20000,Dubrovnik,Dubrovačko-Neretvanska,03,,,Dubrovnik
503,0GyLDQhWZc,HR,20207,Soline,Dubrovačko-Neretvanska,03,,,Mlini
504,ADvdoCkF5P,HR,20207,Grbavac,Dubrovačko-Neretvanska,03,,,Mlini
505,87UUmM86in,HR,35430,Ratkovac,Brodsko-Posavska,02,,,Okučani
506,axy5HZLFw7,HR,20207,Makoše,Dubrovačko-Neretvanska,03,,,Mlini
507,8ZutNGsdm8,HR,35430,Bodegraj,Brodsko-Posavska,02,,,Okučani
508,L4hZ0DlnHT,HR,35430,Šagovina Mašićka,Brodsko-Posavska,02,,,Okučani
509,TFHyl11ySW,HR,20207,Plat,Dubrovačko-Neretvanska,03,,,Mlini
510,076Cvn8QMa,HR,20207,Mandaljena,Dubrovačko-Neretvanska,03,,,Mlini
511,PIlyYfxcHH,HR,35430,Uskoci,Brodsko-Posavska,02,,,Okučani
512,KleyYI1xvV,HR,20207,Srebreno,Dubrovačko-Neretvanska,03,,,Mlini
513,zeoa921WqP,HR,20207,Čibača,Dubrovačko-Neretvanska,03,,,Mlini
514,mk4gzkEdsk,HR,20207,Donji Brgat,Dubrovačko-Neretvanska,03,,,Mlini
515,icSQGYrXr3,HR,20207,Zavrelje,Dubrovačko-Neretvanska,03,,,Mlini
516,InXOgaFBPG,HR,20207,Petrača,Dubrovačko-Neretvanska,03,,,Mlini
517,8ofB6KM1cc,HR,20207,Brašina,Dubrovačko-Neretvanska,03,,,Mlini
518,dUvCGRkhgV,HR,20207,Bosanka,Dubrovačko-Neretvanska,03,,,Mlini
519,gJ60RhkIvC,HR,20207,Buići,Dubrovačko-Neretvanska,03,,,Mlini
520,AbymClH1KV,HR,20207,Čelopeci,Dubrovačko-Neretvanska,03,,,Mlini
521,7KqMluDyKD,HR,20210,Šilješki,Dubrovačko-Neretvanska,03,,,Cavtat
522,OCERupXDRa,HR,20207,Gornji Brgat,Dubrovačko-Neretvanska,03,,,Mlini
523,nCUHV6h7e4,HR,20215,Pločice,Dubrovačko-Neretvanska,03,,,Gruda
524,L8JhTLTMwA,HR,20207,Martinovići,Dubrovačko-Neretvanska,03,,,Mlini
525,x2VWzs78mX,HR,20207,Mlini,Dubrovačko-Neretvanska,03,,,Mlini
526,6dupf46Fpp,HR,20210,Stravča,Dubrovačko-Neretvanska,03,,,Cavtat
527,AZQPdew7aK,HR,20210,Uskoplje,Dubrovačko-Neretvanska,03,,,Cavtat
528,fGzGT4OOYp,HR,20215,Mikulići,Dubrovačko-Neretvanska,03,,,Gruda
529,HxJTgZFxh9,HR,20215,Popovići,Dubrovačko-Neretvanska,03,,,Gruda
530,ALKExtSQOK,HR,20210,Brotnice,Dubrovačko-Neretvanska,03,,,Cavtat
531,klongbVC9c,HR,20207,Kupari,Dubrovačko-Neretvanska,03,,,Mlini
532,zQVkG29nGA,HR,20210,Jasenice,Dubrovačko-Neretvanska,03,,,Cavtat
533,jmZ8wh9n38,HR,20210,Duba Konavoska,Dubrovačko-Neretvanska,03,,,Cavtat
534,x08OLPCfHZ,HR,20215,Gabrili,Dubrovačko-Neretvanska,03,,,Gruda
535,DPdHQsjOs9,HR,20210,Zvekovica,Dubrovačko-Neretvanska,03,,,Cavtat
536,6f3VObzhBm,HR,20210,Cavtat,Dubrovačko-Neretvanska,03,,,Cavtat
537,1paTJvEPDE,HR,20215,Gruda,Dubrovačko-Neretvanska,03,,,Gruda
538,rK0nX7nFK2,HR,20215,Mihanići,Dubrovačko-Neretvanska,03,,,Gruda
539,22DFQROFwg,HR,20215,Pridvorje,Dubrovačko-Neretvanska,03,,,Gruda
540,dpC5NeEXix,HR,20215,Dubravka,Dubrovačko-Neretvanska,03,,,Gruda
541,uKVnnXFXmH,HR,20215,Zastolje,Dubrovačko-Neretvanska,03,,,Gruda
542,HXIIRXVWjN,HR,20215,Vitaljina,Dubrovačko-Neretvanska,03,,,Gruda
543,MaZBLCssGS,HR,20215,Radovčići,Dubrovačko-Neretvanska,03,,,Gruda
544,o3puIU9c9T,HR,20215,Čilipi,Dubrovačko-Neretvanska,03,,,Gruda
